Source,Target
125707,513384
125707,514940
125707,652584
125707,530248
125707,472395
125707,781262
125707,160426
125707,326019
125707,196578
125707,699523
125707,139573
125707,721990
125707,924631
125707,307948
125707,579817
125707,633271
425330,981087
425330,151743
425330,235586
425330,899979
425330,795708
425330,942102
425330,757685
386320,614646
386320,687241
386320,223916
386320,280169
386320,322038
386320,300806
386320,274956
386320,430496
386320,850900
386320,242929
386320,223476
386320,181953
386320,879729
386320,649740
386320,602247
386320,647748
386320,806965
386320,969080
386320,671336
386320,189974
386320,828173
386320,774124
386320,531545
386320,990355
386320,149623
386320,579817
386320,231403
386320,678363
386320,824630
386320,835591
270896,339604
270896,691227
270896,523103
844438,443327
893221,750722
893221,391541
893221,448148
893221,117762
994776,204417
994776,707837
994776,604146
994776,166934
994776,189929
994776,645223
994776,513829
994776,179922
994776,396080
994776,998950
994776,893870
994776,117646
994776,288975
994776,100364
994776,456597
994776,560968
994776,205010
994776,714679
994776,526830
994776,504614
994776,647186
994776,317310
994776,876956
994776,783569
994776,363906
994776,904477
994776,569293
994776,316400
994776,888301
994776,708739
276818,971644
276818,514026
276818,180000
276818,869333
276818,291201
276818,746239
276818,410409
276818,648394
276818,952985
276818,493228
276818,727618
276818,851138
276818,319747
276818,572310
276818,620144
276818,302062
276818,111790
276818,320365
276818,527203
276818,540937
276818,887615
276818,152278
879027,177411
879027,126133
879027,231200
879027,879564
879027,436325
879027,549228
879027,632072
879027,308025
879027,511743
879027,842956
879027,649780
879027,550192
879027,187660
879027,918178
879027,901736
879027,565177
879027,342991
879027,178211
879027,888609
879027,536440
879027,392024
879027,979341
644033,167072
644033,106403
644033,965973
644033,405344
644033,481874
644033,389060
644033,896220
644033,393571
644033,442745
644033,241853
644033,789673
644033,608731
644033,807752
644033,144847
644033,744701
644033,483623
644033,350573
644033,775294
644033,340639
644033,440428
272721,538136
272721,570417
272721,222510
272721,587237
272721,582700
272721,496507
272721,149871
272721,442141
272721,191381
272721,180000
272721,372673
272721,760288
272721,817068
272721,590194
272721,725889
272721,804684
272721,175234
272721,874055
272721,358498
272721,631349
272721,779377
272721,132904
272721,991634
272721,451877
272721,911574
272721,885818
272721,112315
272721,951326
272721,699469
272721,594446
272721,359257
272721,427650
272721,218097
272721,357772
272721,319259
272721,739562
272721,382124
272721,660869
272721,242576
272721,302745
272721,786073
272721,754813
272721,959804
272721,997306
272721,723190
272721,217412
272721,870681
272721,873376
272721,885131
272721,860143
272721,526797
272721,312987
272721,735541
272721,541366
272721,319869
272721,166011
272721,263838
272721,590792
952975,362770
952975,201680
178649,891930
178649,453806
178649,708537
178649,974052
178649,827819
178649,572310
178649,888616
196467,199805
196467,474618
196467,308798
196467,261282
196467,685394
196467,626607
196467,648296
196467,809360
387685,283627
653543,298846
521587,995189
521587,289971
521587,117706
277153,225284
277153,387507
277153,775276
461540,289311
461540,663171
461540,283858
461540,591581
461540,867961
461540,710123
461540,390756
461540,231724
461540,197268
461540,626021
461540,410858
461540,472444
461540,811748
461540,881211
461540,286649
461540,754417
461540,876820
461540,536440
461540,143205
461540,328652
461540,855648
461540,346639
123757,151743
123757,397322
123757,962521
107264,998950
107264,419369
107264,463628
107264,277823
107264,613879
852747,636703
852747,642646
518942,106403
518942,102106
518942,989222
518942,184151
518942,585870
518942,349012
518942,459664
518942,205010
518942,688217
518942,160420
518942,249355
694867,294368
694867,528044
694867,774849
694867,492983
965282,733490
965282,457917
965282,141601
965282,194398
965282,200076
965282,471955
439407,736369
982577,568840
982577,898452
110676,856108
110676,579703
110676,118114
110676,102890
110676,180000
110676,372673
110676,470381
110676,319293
110676,653174
110676,556182
110676,943969
110676,731330
110676,256698
110676,797315
110676,133182
110676,572062
701612,790547
808501,994983
808501,553386
808501,682301
808501,942169
808501,294096
808501,169549
808501,342204
808501,683944
808501,134748
808501,519083
808501,493140
121301,750049
121301,827574
121301,937397
121301,399634
121301,412380
121301,986217
121301,504686
121301,637256
121301,141170
121301,291074
121301,938997
459722,441371
459722,251929
459722,803293
459722,556549
342743,516380
342743,635995
342743,771411
342743,437466
342743,550301
342743,262569
342743,187838
342743,588160
342743,421007
342743,986724
342743,762396
938235,702347
938235,783804
938235,948424
938235,579703
938235,466449
938235,185674
938235,995012
938235,240145
938235,673451
938235,864659
938235,558946
938235,940962
938235,808303
938235,553429
938235,208938
938235,924553
938235,829230
938235,742105
938235,117731
938235,658154
938235,809382
938235,353640
938235,117121
938235,778586
938235,973633
938235,559688
938235,529805
938235,341264
938235,929001
938235,393862
938235,627315
938235,126470
938235,885198
938235,321319
938235,675838
938235,746756
938235,654102
938235,644390
938235,859222
938235,516106
938235,729146
938235,295843
938235,769930
938235,345037
938235,827293
938235,325165
938235,475518
938235,972185
938235,906583
938235,577125
938235,978137
938235,101516
938235,700746
938235,566647
938235,942141
938235,336612
982248,177735
982248,108352
982248,930099
982248,231499
982248,809068
724375,137977
724375,268064
724375,134434
724375,592332
724375,843368
724375,569947
724375,901240
724375,175749
724375,286715
724375,284197
465716,853626
465716,921272
465716,622235
573977,938108
596206,183571
596206,558946
596206,457917
596206,490819
596206,520754
596206,762763
596206,893353
596206,547729
596206,485501
596206,629380
596206,238608
596206,572702
596206,161953
596206,996545
652779,628668
652779,985037
652779,874299
652779,222246
652779,503415
652779,496507
652779,463012
652779,121827
652779,899979
652779,180000
652779,368308
652779,312277
652779,765272
652779,563291
652779,474364
652779,305075
652779,620144
652779,149660
652779,111206
652779,551514
652779,986217
652779,479643
652779,231499
652779,288416
652779,748169
652779,352374
652779,353284
652779,883144
478308,750415
478308,726144
478308,596974
981702,663869
981702,169983
981702,108184
981702,181268
981702,126289
981702,890846
981702,514683
981702,466218
981702,808303
981702,817519
981702,942334
981702,838536
981702,340834
981702,556769
981702,601868
659599,464366
659599,971644
659599,269097
659599,240145
659599,438583
659599,312454
659599,866652
659599,363773
659599,467851
659599,525733
659599,862191
659599,668789
659599,569308
659599,413312
659599,952384
659599,588394
659599,760288
659599,865103
659599,130947
659599,208938
659599,390729
659599,677881
659599,657307
659599,429962
659599,252286
659599,591037
659599,785472
659599,451004
659599,396166
659599,161914
659599,492842
659599,973633
659599,345928
659599,205010
659599,185732
659599,919413
659599,815844
659599,869658
659599,266769
659599,951326
659599,206263
659599,182239
659599,390288
659599,377890
659599,633213
659599,358379
659599,230897
659599,856154
659599,620902
659599,443880
659599,287469
659599,286552
659599,396125
659599,673977
659599,799747
659599,562007
659599,128580
659599,441749
659599,600164
659599,103064
659599,319259
659599,631791
659599,207138
659599,380712
659599,633873
659599,214103
659599,282238
659599,577868
659599,769930
659599,876234
659599,636466
659599,769875
659599,402008
659599,577125
659599,439491
659599,576346
659599,373528
659599,252334
659599,661514
659599,535748
659599,873376
659599,306896
659599,256972
659599,672490
659599,807531
659599,716863
659599,489146
659599,377304
659599,126786
659599,580103
659599,805769
659599,896688
394708,690831
394708,823236
394708,342503
394708,663869
394708,659864
394708,169983
394708,181268
394708,846762
394708,245561
394708,240145
394708,514026
394708,456976
394708,468884
394708,245173
394708,569308
394708,864659
394708,520624
394708,126289
394708,464955
394708,875617
394708,141837
394708,514683
394708,809190
394708,859500
394708,180000
394708,466218
394708,808303
394708,865103
394708,832615
394708,412375
394708,410409
394708,725036
394708,680782
394708,974020
394708,981702
394708,376163
394708,695288
394708,988975
394708,960663
394708,155433
394708,411494
394708,801001
394708,579560
394708,254729
394708,221338
394708,604386
394708,232065
394708,815275
394708,219703
394708,407625
394708,507689
394708,838536
394708,990195
394708,292031
394708,749975
394708,556769
394708,615274
394708,269190
680306,591443
684676,749641
684676,368308
684676,268795
684676,306327
684676,502179
684676,688472
684676,427110
684676,438372
755252,809235
755252,854133
755252,181268
755252,247820
755252,829970
755252,836762
755252,117258
755252,300537
755252,538914
755252,592517
755252,422394
755252,891088
755252,281846
844037,832615
844037,280169
844037,972845
844037,288524
844037,473967
844037,764979
844037,981613
844037,652008
844037,329107
844037,114902
844037,513042
844037,531275
448160,681751
448160,286739
448160,430011
448160,954193
448160,114985
448160,380626
448160,422239
448160,200934
443001,245472
443001,579013
443001,646953
443001,308379
443001,618874
328439,193937
322079,549152
322079,312454
322079,398160
322079,821045
322079,562149
322079,865103
322079,672204
322079,266249
322079,815229
322079,408960
322079,793510
322079,852819
322079,781549
322079,343382
322079,708977
322079,862062
322079,108066
322079,253326
322079,456515
741140,819608
741140,442432
741140,435852
741140,312454
741140,429275
741140,923292
741140,874421
741140,880439
741140,696066
741140,610438
741140,698113
741140,309270
741140,243323
741140,162886
741140,104672
741140,955543
741140,173044
741140,661497
741140,520868
741140,500804
741140,823615
610438,749641
610438,880439
610438,741140
610438,349136
610438,159656
610438,862033
610438,243323
610438,955543
610438,173044
610438,661497
610438,444089
610438,520868
610438,823615
610438,398278
186945,984268
961577,819824
487030,775067
487030,622190
487030,842942
487030,469536
152708,405344
152708,845886
152708,637852
152708,558946
152708,180000
152708,398651
152708,215968
152708,690909
152708,695288
152708,527981
152708,186432
152708,261150
152708,961142
152708,438049
152708,121774
152708,658690
152708,668951
152708,989588
152708,710880
152708,866951
186867,346636
186867,410463
186867,903548
634259,442950
634259,180000
634259,514938
634259,554547
634259,935880
634259,155340
634259,983889
634259,546756
352963,509970
337478,804509
376163,569308
376163,406439
376163,394708
376163,895692
376163,416171
376163,110522
376163,451095
376163,129871
376163,938773
376163,743347
376163,481738
376163,873376
221487,562958
221487,381632
221487,640867
221487,142237
221487,718191
221487,716300
221487,985037
221487,508476
221487,200688
221487,926311
221487,453360
221487,810825
221487,730545
221487,466878
221487,347280
221487,846762
221487,227376
221487,481934
221487,840881
221487,429275
221487,832201
221487,496507
221487,463012
221487,264078
221487,650672
221487,151743
221487,121827
221487,444467
221487,739175
221487,618828
221487,820682
221487,141837
221487,750557
221487,451981
221487,400983
221487,442224
221487,109961
221487,312277
221487,918430
221487,206352
221487,306723
221487,552205
221487,796529
221487,148358
221487,559688
221487,408538
221487,356756
221487,948570
221487,729019
221487,781979
221487,563943
221487,118391
221487,844349
221487,516040
221487,472742
221487,502067
221487,181444
221487,748169
221487,186586
798911,121565
798911,527726
798911,907909
295387,889256
899588,705007
899588,355597
899588,518406
899588,228590
113127,639859
718894,997877
718894,829098
718894,396896
718894,159282
718894,548356
718894,338374
718894,890971
788840,186393
788840,809231
788840,873484
788840,866862
788840,232868
788840,189974
788840,795824
809390,267626
809390,314827
809390,547219
809390,618700
809390,998729
809390,249160
809390,788050
809390,367215
809390,255153
809390,344181
231914,347584
231914,218319
995288,327628
995288,862191
298484,860456
298484,924285
298484,539807
298484,372765
298484,456339
298484,267374
962118,795647
962118,685218
962118,659597
962118,658396
962118,821542
962118,648024
566194,184650
566194,875260
566194,276171
566194,666122
566194,659864
566194,738712
566194,378083
566194,186393
566194,114826
566194,500175
566194,349808
566194,596974
566194,900831
566194,180000
566194,704962
566194,935351
566194,995189
566194,158990
566194,784821
566194,725036
566194,559688
566194,730439
566194,103780
566194,714488
566194,362274
566194,665434
566194,138047
566194,365774
566194,257313
566194,976576
566194,854414
566194,824259
566194,943938
566194,728542
566194,391628
566194,730985
566194,538914
566194,985081
566194,997407
566194,551117
566194,482659
566194,729146
566194,152253
566194,340327
566194,124734
566194,288741
566194,650206
566194,746683
566194,397322
566194,377171
566194,966012
566194,174404
566194,507793
566194,782448
566194,613879
566194,657896
566194,680697
537622,599975
537622,774124
345545,976721
345545,181268
345545,683630
345545,121827
345545,945641
345545,899979
345545,180000
345545,740008
345545,873484
345545,370660
345545,742105
345545,581172
345545,658154
345545,878127
345545,974020
345545,161914
345545,302502
345545,363756
241076,485739
241076,710866
263958,562958
263958,326522
499917,374381
499917,372638
609448,321849
609448,605056
609448,759432
609448,140205
609448,418284
951279,884850
635359,200688
635359,650672
635359,408538
635359,181444
693574,813198
693574,981770
693574,579239
693574,957717
693574,435230
693574,910623
693574,784463
218751,573256
218751,926558
218751,389499
218751,344662
218751,322038
218751,157286
218751,174098
218751,300109
218751,792600
218751,919162
218751,559970
218751,668776
218751,259109
218751,568876
486559,899875
486559,334808
486559,694374
486559,334129
486559,904096
486559,965281
486559,363773
486559,548351
486559,123653
486559,119324
486559,623771
486559,491440
486559,617918
486559,807752
486559,824683
486559,663631
486559,672204
486559,390729
486559,657307
486559,231895
486559,619785
486559,142344
486559,199294
486559,107693
486559,205010
486559,277743
486559,230897
486559,443880
486559,918262
486559,103064
486559,763735
486559,967489
486559,389264
486559,589679
486559,481738
486559,373528
486559,771306
486559,123893
269075,806515
269075,860481
269075,565165
269075,884309
269075,278950
269075,115886
269075,999714
269075,234581
269075,401117
269075,929219
269075,815844
269075,856154
482122,727805
482122,133200
256336,633797
323369,448490
323369,685013
180139,381632
180139,776024
180139,451437
180139,181268
180139,968954
180139,481934
180139,890846
180139,368308
180139,729218
180139,148624
180139,969681
180139,904794
180139,424426
180139,945306
180139,661064
180139,152584
180139,338810
180139,905808
180139,512413
180139,367472
180139,866725
180139,688472
180139,213010
180139,620036
180139,304440
180139,738162
180139,153738
567087,945811
567087,421228
567087,514026
567087,649068
567087,496507
567087,637852
567087,201429
567087,695397
567087,436325
567087,558946
567087,343905
567087,899979
567087,911991
567087,372673
567087,291201
567087,559447
567087,550192
567087,296044
567087,170917
567087,645030
567087,994300
567087,203399
567087,727618
567087,904574
567087,293224
567087,388784
567087,410794
567087,391628
567087,105570
567087,515440
567087,351858
567087,991724
567087,530234
567087,547463
567087,915229
567087,401198
567087,359071
567087,825426
567087,527203
567087,539965
567087,355597
567087,210565
567087,529167
567087,184318
567087,441327
567087,632772
953523,180132
953523,539588
953523,162376
953523,453315
953523,764496
953523,788784
194356,343764
194356,216088
194356,362770
444389,774328
290769,499019
239427,108756
504376,382947
504376,479266
504376,697378
504376,231869
504376,742105
504376,244854
504376,676440
504376,552205
504376,953063
504376,472773
504376,406447
504376,806759
504376,358379
504376,479990
504376,990201
504376,491461
504376,838666
504376,694602
504376,576346
504376,513709
504376,405707
504376,501939
504376,122164
708600,457917
708600,206875
818459,363028
818459,912391
818459,343764
818459,921884
818459,772286
818459,350226
818459,662456
818459,930424
818459,337708
818459,224099
818459,896638
492842,607556
492842,350194
492842,158401
492842,315829
492842,496507
492842,356367
492842,900831
492842,752733
492842,312277
492842,280169
492842,659599
492842,268859
492842,270798
492842,786771
492842,408538
492842,964290
492842,859222
492842,373528
492842,946223
178973,192453
178973,542389
178973,340291
178973,503453
178973,438583
178973,828110
178973,775671
178973,181583
178973,429109
178973,780757
178973,668835
178973,951739
178973,728858
178973,782764
178973,280164
178973,542492
178973,436282
178973,605640
178973,869337
178973,910493
178973,751511
297006,482217
297006,434052
870023,264901
563713,912126
563713,942334
563713,795647
563713,945939
181835,890753
181835,369957
181835,543427
181835,847100
181835,667129
181835,381892
181835,331336
181835,590326
181835,925132
181835,461403
181835,937493
181835,616255
181835,785783
181835,886841
181835,898279
950130,200688
950130,641200
579488,939205
579488,260643
680741,884260
680741,674417
680741,375895
688035,123653
688035,899979
688035,285610
688035,373528
536491,280169
536491,264901
536491,456325
536491,341272
536491,506439
536491,403637
536491,729146
536491,938395
536491,856112
536491,282994
536491,655337
393858,223476
393858,174098
393858,323487
393858,329948
393858,513784
393858,301927
393858,835591
393858,305310
919652,383755
919652,848339
919652,556017
919652,598737
919652,715023
919652,793195
919652,980820
919652,518081
919652,325635
919652,910430
399710,519553
399710,718562
399710,157031
399710,930424
399710,601958
399710,450132
399710,310114
399710,987809
399710,895248
399710,401494
399710,619177
399710,447273
399710,787994
399710,660869
399710,958965
399710,626709
399710,231478
399710,542808
399710,264009
997371,288572
997371,197839
997371,254403
348010,328337
348010,547536
348010,410005
348010,807704
348010,395129
415404,325640
870295,565790
870295,509450
870295,352798
870295,999888
870295,787663
783540,746949
783540,292973
783540,673071
973633,307937
973633,702347
973633,932942
973633,627699
973633,259486
973633,948424
973633,169983
973633,579703
973633,466449
973633,971644
973633,951706
973633,185268
973633,587237
973633,328761
973633,995012
973633,404979
973633,656554
973633,809774
973633,240145
973633,514026
973633,346738
973633,312454
973633,733590
973633,968954
973633,274668
973633,673451
973633,810754
973633,848929
973633,212430
973633,496507
973633,935693
973633,463012
973633,195838
973633,650672
973633,117258
973633,864659
973633,151743
973633,916363
973633,123653
973633,121827
973633,637852
973633,503734
973633,499176
973633,733367
973633,558946
973633,343905
973633,179922
973633,875221
973633,899979
973633,929107
973633,940962
973633,100696
973633,808303
973633,869333
973633,873484
973633,372673
973633,403920
973633,760288
973633,553429
973633,561090
973633,109961
973633,312277
973633,966885
973633,190877
973633,357632
973633,208938
973633,449907
973633,849287
973633,829230
973633,485702
973633,176357
973633,390729
973633,778770
973633,550192
973633,156487
973633,131496
973633,435968
973633,556817
973633,401493
973633,523373
973633,809382
973633,353640
973633,725036
973633,778586
973633,106717
973633,167065
973633,240408
973633,391817
973633,298652
973633,938235
973633,659599
973633,256939
973633,862566
973633,251929
973633,888834
973633,960969
973633,186432
973633,508104
973633,527537
973633,679415
973633,336739
973633,155433
973633,746180
973633,529805
973633,281219
973633,257824
973633,994300
973633,942456
973633,662312
973633,393862
973633,951326
973633,206263
973633,497025
973633,780005
973633,615218
973633,270798
973633,627315
973633,700383
973633,302502
973633,633213
973633,504657
973633,126470
973633,760139
973633,408538
973633,460664
973633,487210
973633,448412
973633,280725
973633,891422
973633,675838
973633,286552
973633,355167
973633,231541
973633,324577
973633,419199
973633,513474
973633,465691
973633,583586
973633,515281
973633,746756
973633,412989
973633,548886
973633,602807
973633,531745
973633,403637
973633,654102
973633,318514
973633,970895
973633,644390
973633,370221
973633,713674
973633,859222
973633,371064
973633,666010
973633,546887
973633,600164
973633,101592
973633,666566
973633,858252
973633,561685
973633,620144
973633,810592
973633,199511
973633,121774
973633,552925
973633,276502
973633,763735
973633,305985
973633,473967
973633,838666
973633,729146
973633,119951
973633,295843
973633,447273
973633,955889
973633,704259
973633,602247
973633,451095
973633,203348
973633,242576
973633,495655
973633,769930
973633,813617
973633,150342
973633,738154
973633,516040
973633,739682
973633,452303
973633,345037
973633,851069
973633,131208
973633,749299
973633,827293
973633,325165
973633,475518
973633,947103
973633,862854
973633,942102
973633,972185
973633,636466
973633,536128
973633,961292
973633,873427
973633,414552
973633,715622
973633,828798
973633,906583
973633,577125
973633,141357
973633,930146
973633,184318
973633,234818
973633,369976
973633,964893
973633,373528
973633,654397
973633,973411
973633,767490
973633,352006
973633,225336
973633,255087
973633,885131
973633,255124
973633,978137
973633,476405
973633,738162
973633,710880
973633,581613
973633,289429
973633,700746
973633,938617
973633,693530
973633,622301
973633,389797
973633,419183
973633,833615
973633,411421
973633,818483
973633,231915
973633,918834
973633,590547
842059,141601
429432,740104
854320,225811
288572,210649
553700,911991
822949,995189
822949,515695
822949,533896
822949,930530
822949,296468
822949,740209
822949,795647
822949,326636
243651,779402
243651,526058
243651,562618
243651,864659
243651,900243
243651,875617
243651,256296
243651,230897
243651,103064
878862,665243
878862,603571
878862,882287
878862,224795
878862,946381
878862,727805
878862,795813
878862,979519
878862,711984
878862,678505
878862,419226
878862,439909
878862,190480
815783,218139
815783,301376
244038,149433
244038,531846
244038,519181
244038,861439
244038,982707
244038,228784
244038,241962
244038,981676
244038,653174
244038,818346
608220,568803
608220,988927
608220,534557
682382,233066
682382,590792
536228,363244
536228,106359
870889,262495
870889,463012
870889,822342
870889,246533
870889,362770
615968,740092
615968,143447
615968,452588
615968,786771
615968,651372
615968,175789
615968,373528
615968,632591
127106,471348
127106,421671
467434,381632
467434,513747
467434,705232
467434,849518
467434,837904
467434,381814
467434,229722
467434,245728
467434,647858
467434,335656
467434,674805
467434,559379
467434,444706
467434,602976
467434,970864
840008,142349
840008,171484
840008,683685
840008,657426
840008,829117
741403,188194
741403,303148
741403,312454
741403,229042
741403,398855
741403,824154
741403,116297
741403,556182
741403,812835
741403,615488
950637,560968
950637,262160
724192,381632
724192,193195
724192,181268
724192,212636
724192,764251
724192,496507
724192,117258
724192,864659
724192,151743
724192,349808
724192,558946
724192,180000
724192,372673
724192,890181
724192,724423
724192,508876
724192,161914
724192,877795
724192,851138
724192,603232
724192,226043
724192,966745
724192,752074
724192,990195
724192,303754
724192,700746
724192,255961
724192,772870
724192,359861
586002,343764
586002,865786
586002,787527
586002,231541
586002,267241
586002,434401
586002,920457
586002,826282
586002,945026
625323,504586
625323,496913
625323,394360
625323,363453
625323,806619
625323,800377
625323,109961
625323,970576
625323,492309
625323,877237
625323,638521
625323,994776
625323,581701
625323,800248
625323,199631
625323,823757
625323,568941
625323,164138
625323,552807
625323,775276
625323,148875
625323,577486
625323,972005
625323,455358
625323,722598
625323,316400
607511,948373
607511,349396
607511,345206
607511,818347
607511,235615
607511,707778
607511,662918
607511,323977
691008,467320
691008,993624
691008,865853
513919,437661
513919,144035
280119,568764
842701,562958
842701,615425
842701,444657
842701,432332
853853,102616
853853,928857
579006,887336
579006,453091
583600,620144
583600,539174
602917,772984
602917,954809
602917,501348
602917,467560
891111,381632
891111,141729
891111,328761
891111,238911
891111,609881
891111,752624
891111,806913
891111,160420
891111,580995
891111,613879
521796,562958
521796,426751
521796,885202
521796,278450
521796,274668
521796,997374
667132,611683
667132,352500
667132,375530
422422,823563
422422,931629
422422,166927
799262,986701
799262,312454
799262,135684
799262,513927
799262,918178
799262,535390
799262,547748
799262,327937
799262,254651
799262,350653
799262,304788
799262,110088
799262,432457
799262,533072
799262,362327
905485,932942
905485,668562
905485,209673
905485,245232
905485,266747
905485,611241
905485,728542
905485,308064
258196,794087
180690,322937
180690,145474
180690,885199
612662,211819
929109,412756
929109,312636
929109,846842
946631,457658
946631,960969
946631,161144
946631,900024
946631,709028
946631,594135
946631,676292
349743,186393
349743,273670
983833,955078
983833,496507
983833,618333
983833,547480
290458,172834
290458,456865
290458,930916
290458,362770
290458,667291
290458,905599
607657,514026
607657,611280
607657,391903
987113,421234
520493,904794
385909,851459
385909,920495
385909,672705
832274,466878
832274,186880
832274,132904
832274,203223
832274,907102
832274,447586
832274,602247
832274,516040
832274,303891
749211,561637
690716,381632
690716,329091
690716,776024
690716,475610
690716,773671
690716,240145
690716,514026
690716,950780
690716,558946
690716,180000
690716,776127
690716,873484
690716,372673
690716,575474
690716,364020
690716,176357
690716,550192
690716,755077
690716,533896
690716,435326
690716,942334
690716,851138
690716,731523
690716,830990
690716,978600
690716,297643
690716,107242
690716,495655
690716,637192
690716,287006
690716,825426
690716,997306
113760,904096
113760,890829
113760,280169
113760,951739
113760,532250
113760,844037
113760,900740
113760,949898
113760,230897
113760,319869
113760,805769
349814,246201
349814,378083
349814,688217
349814,374389
349814,478586
349814,268398
163335,279656
163335,971301
163335,102938
163335,429384
716570,797548
716570,206875
235292,880473
235292,608119
235292,633905
727427,316725
727427,754417
271452,490754
271452,325241
722537,442224
722537,258645
722537,483135
722537,994053
722537,591037
722537,378109
722537,307782
722537,977175
722537,204011
722537,147804
722537,828500
722537,165777
722537,362519
722537,562549
722537,660869
722537,980478
832015,422133
832015,352500
130136,570288
130136,862033
130136,598316
130136,820951
130136,374776
694920,532729
694920,450630
694920,833864
694920,837901
694920,614213
694920,146693
694920,846856
694920,946381
694920,146695
694920,409325
694920,489249
694920,104935
694920,883210
694920,827469
423609,994872
423609,265597
423609,783727
423609,533641
423609,372042
423609,398317
423609,685961
423609,817911
423609,631254
423609,648041
893256,274678
142887,208338
142887,851294
142887,532390
142887,594141
142887,632772
142887,613415
526828,118893
144045,796365
144045,378083
144045,444910
144045,616189
144045,636363
144045,372673
144045,480051
144045,334014
144045,854414
144045,514196
144045,748975
144045,379031
144045,420207
309545,509450
309545,931702
241435,423471
241435,865712
241435,971644
241435,181268
241435,680347
241435,367297
241435,340049
241435,180000
241435,849287
241435,352328
241435,161914
241435,629563
241435,989268
241435,600436
241435,668263
241435,522428
437950,250589
437950,408960
437950,265913
181858,642667
181858,649068
181858,117258
181858,916363
181858,558946
181858,695288
181858,261287
181858,184285
181858,472869
181858,652183
181858,177978
181858,760880
181858,328048
181858,514333
181858,385185
181858,963317
181858,212796
181858,329313
299221,437067
299221,382105
299221,294820
299221,868248
299221,985081
299221,114985
299221,784557
299221,255091
299221,260128
528998,986701
528998,513927
514134,648394
514134,181612
514134,795417
514134,668147
514134,227094
514134,546100
514134,487210
514134,450777
514134,418294
514134,533219
514134,996755
514134,326614
514134,987735
514134,436240
368380,890309
368380,106403
368380,893334
368380,588181
368380,143101
368380,753886
368380,561338
813198,378967
813198,211695
813198,354207
813198,693574
813198,322897
813198,784463
975035,464366
975035,385089
975035,158401
975035,101983
975035,527017
975035,438114
975035,752733
975035,796529
975035,161914
975035,884444
975035,964290
975035,748044
975035,594731
975035,351512
975595,513637
871213,225284
871213,491813
871213,452480
871213,608119
871213,115621
871213,544728
871213,263367
871213,339908
871213,212917
871213,981427
871213,330480
871213,202182
871213,368492
871213,918178
871213,559893
871213,319908
871213,523093
871213,526830
871213,514333
871213,725828
871213,480635
446938,412838
446938,942533
446938,260215
446938,788784
514916,986701
514916,135684
514916,513927
514916,559688
514916,535390
514916,547748
514916,180124
514916,390426
514916,558780
514916,961398
514916,975134
514916,350653
514916,253924
514916,110088
514916,732771
514916,600020
514916,432457
514916,353348
514916,533072
514916,220148
514916,326506
514916,362327
884021,591852
884021,238561
884021,327067
187824,694614
187824,924094
187824,206865
187824,663176
187824,657988
187824,935892
187824,714409
545548,309513
545548,185732
545548,537057
187472,404979
556182,109347
556182,856108
556182,768344
556182,310171
556182,102890
556182,999134
556182,559447
556182,319293
556182,110676
556182,741403
556182,943969
556182,793178
556182,162167
556182,391019
556182,924002
556182,141221
556182,450835
556182,713922
556182,407137
556182,297436
556182,260128
226071,528115
823285,907321
823285,226157
823285,477422
823285,807512
384078,832201
384078,397459
384078,872804
384078,949988
384078,432507
384078,497189
384078,233904
384078,464589
384078,345489
756405,101688
756405,802344
756405,151519
756405,335208
756405,826354
756405,515940
756405,551995
756405,485702
756405,455340
756405,370249
756405,793176
804529,355271
804529,526530
341364,655491
341364,304876
341364,998453
341364,305581
341364,876910
341364,526797
132484,523429
710629,858559
837901,694920
837901,536440
837901,801908
584561,988557
584561,901138
863457,970074
863457,279509
863457,921382
863457,425798
863457,561234
863457,372807
863457,319259
863457,279652
863457,927791
863457,531432
863457,600226
863457,580899
863457,890012
611597,363598
611597,842595
611597,531175
611597,378967
611597,211695
611597,235584
611597,642890
611597,765014
611597,902518
611597,764724
611597,634635
611597,202954
611597,505324
611597,910854
611597,951326
611597,285485
611597,941939
611597,742157
611597,771467
611597,691440
611597,227506
611597,774607
611597,373528
611597,395129
581701,520624
581701,875617
581701,625323
581701,129279
581701,400218
581701,133066
581701,296210
581701,619166
581701,568941
581701,865180
581701,789747
581701,284617
581701,213418
581701,983314
581701,247421
581701,924691
581701,481738
581701,964482
581701,873376
581701,513068
581701,864210
287400,124816
287400,586307
287400,209166
287400,231090
287400,729708
287400,795797
684868,712216
684868,514026
684868,486302
684868,702787
684868,700106
684868,102249
684868,527203
684868,885849
684868,758120
684868,230399
684868,131759
895386,142237
895386,986803
895386,921884
895386,579703
895386,778621
895386,982601
895386,262277
895386,735147
895386,200688
895386,971644
895386,526058
895386,544797
895386,438606
895386,664403
895386,476079
895386,240145
895386,514026
895386,355643
895386,496507
895386,637852
895386,128339
895386,102890
895386,212240
895386,558946
895386,180000
895386,716338
895386,917852
895386,372673
895386,553429
895386,132333
895386,176357
895386,742105
895386,929917
895386,550192
895386,495289
895386,918238
895386,410409
895386,144768
895386,563570
895386,708307
895386,943969
895386,914396
895386,520754
895386,355167
895386,762763
895386,152666
255383,877592
637863,232124
656713,562958
656713,381632
656713,912391
656713,431096
656713,725418
656713,278072
656713,405344
656713,782906
656713,108184
656713,130103
656713,992796
656713,209673
656713,946385
656713,514026
656713,333036
656713,591615
656713,396080
656713,635995
656713,143137
